Prediction,Option0,Option1,Option2,Option3,Option4
0,-28.168071746826172,-39.5286979675293,-37.86159133911133,-34.94005584716797,-34.83430099487305
2,-57.110591888427734,-61.39044189453125,-47.368125915527344,-59.59288024902344,-65.65101623535156
2,-43.6206169128418,-59.521724700927734,-31.503786087036133,-51.00361633300781,-54.94411087036133
1,-46.16300964355469,-36.90938186645508,-41.92023849487305,-42.609371185302734,-41.56220245361328
1,-59.06392288208008,-48.02143096923828,-61.150474548339844,-54.50034713745117,-60.989288330078125
0,-37.648704528808594,-46.33065414428711,-41.30278396606445,-43.699066162109375,-41.931251525878906
4,-19.11983299255371,-22.238603591918945,-20.552989959716797,-22.06383514404297,-18.92811393737793
0,-77.06947326660156,-97.5644760131836,-90.3621826171875,-88.36370086669922,-101.2060546875
2,-76.25653076171875,-73.75588989257812,-60.569122314453125,-65.51144409179688,-67.39262390136719
1,-82.30472564697266,-54.268310546875,-81.07870483398438,-82.1607437133789,-73.02210998535156
2,-104.94174194335938,-103.79960632324219,-86.40087890625,-104.28367614746094,-117.78837585449219
1,-58.41590881347656,-47.35984802246094,-61.223388671875,-64.66024780273438,-60.650760650634766
3,-37.089324951171875,-34.42652893066406,-36.56989288330078,-28.687414169311523,-45.297977447509766
4,-72.00444030761719,-74.15471649169922,-71.42765808105469,-82.32190704345703,-71.0687026977539
4,-84.05501556396484,-86.64019012451172,-89.1779556274414,-78.18223571777344,-75.97974395751953
3,-95.60997009277344,-95.66297912597656,-84.42615509033203,-79.73936462402344,-96.74632263183594
0,-62.19942855834961,-69.44129180908203,-64.0196533203125,-67.0709457397461,-64.3045654296875
2,-84.18755340576172,-82.65846252441406,-75.83776092529297,-83.82095336914062,-76.29020690917969
1,-27.46931266784668,-22.563077926635742,-24.782772064208984,-30.07647705078125,-26.513816833496094
2,-58.480194091796875,-72.67736053466797,-55.20824432373047,-70.05195617675781,-61.652435302734375
3,-56.43685531616211,-45.106239318847656,-46.92340087890625,-37.154117584228516,-54.474849700927734
4,-63.13843536376953,-69.34635162353516,-63.6067008972168,-65.36292266845703,-56.11414337158203
3,-58.85337448120117,-62.866477966308594,-58.63836669921875,-43.146331787109375,-55.62537384033203
4,-62.33174133300781,-61.91044998168945,-64.96762084960938,-62.17422103881836,-45.88533401489258
1,-64.89633178710938,-61.26969528198242,-79.1422119140625,-62.9261589050293,-66.18003845214844
3,-35.043128967285156,-34.3371467590332,-36.841941833496094,-24.24744415283203,-35.767581939697266
2,-44.05027770996094,-46.961544036865234,-32.71803665161133,-36.491493225097656,-39.78641128540039
2,-42.236629486083984,-34.16983413696289,-25.218536376953125,-26.832176208496094,-34.534034729003906
4,-84.3582992553711,-82.62995910644531,-80.36862182617188,-81.42589569091797,-71.3721694946289
2,-70.13099670410156,-66.0393295288086,-57.01286697387695,-68.43083190917969,-66.20954895019531
0,-54.68904495239258,-66.437255859375,-63.58351516723633,-55.47041702270508,-64.08271026611328
0,-53.46516418457031,-78.1288070678711,-53.67034912109375,-70.34272766113281,-75.24156188964844
4,-55.03075408935547,-44.98059844970703,-42.38369369506836,-43.97538375854492,-38.36322784423828
1,-72.98786926269531,-51.29586410522461,-72.4116439819336,-53.44780349731445,-72.79415130615234
2,-52.55979537963867,-58.709983825683594,-52.45566177368164,-59.1309928894043,-56.27653884887695
1,-9.305815696716309,3.934702157974243,-14.47810173034668,-6.370511054992676,-12.095909118652344
2,-24.206850051879883,-29.47621726989746,-23.400676727294922,-34.263179779052734,-33.114707946777344
4,-37.78558349609375,-34.968162536621094,-32.85525894165039,-37.52018356323242,-26.316844940185547
0,-54.430057525634766,-75.17262268066406,-71.98686981201172,-72.81941223144531,-65.42352294921875
2,-84.6852035522461,-75.89018249511719,-73.73040008544922,-85.5606689453125,-79.64785766601562
2,-77.06885528564453,-86.65668487548828,-75.0262680053711,-85.64916229248047,-83.26383209228516
4,-73.38007354736328,-76.53194427490234,-76.85980224609375,-68.1415023803711,-67.05284881591797
3,-44.91865158081055,-45.14171600341797,-46.51856231689453,-42.57112121582031,-45.266693115234375
4,-47.769378662109375,-43.03833770751953,-55.12984848022461,-56.93448257446289,-40.90104293823242
0,-27.995885848999023,-41.413368225097656,-29.0028018951416,-32.6590576171875,-36.876747131347656
1,-37.51762390136719,-27.193395614624023,-36.88254165649414,-43.09445571899414,-39.376346588134766
1,-76.76610565185547,-76.5931396484375,-79.77635955810547,-86.34728240966797,-89.05615234375
1,-43.66413879394531,-29.467084884643555,-44.98167419433594,-39.2415657043457,-38.84081268310547
2,-153.23011779785156,-154.9971923828125,-137.71762084960938,-150.70985412597656,-148.8790283203125
1,-66.35274505615234,-53.509033203125,-69.83555603027344,-59.5643424987793,-72.57340240478516
4,-58.329341888427734,-53.01808547973633,-55.64439010620117,-53.084938049316406,-40.734317779541016
1,-43.43484878540039,-37.759342193603516,-47.39528274536133,-52.95998764038086,-42.80588912963867
4,-66.66742706298828,-64.2845458984375,-66.21855163574219,-64.2872543334961,-48.784420013427734
2,-43.95088195800781,-37.414005279541016,-36.88630294799805,-41.33946228027344,-43.542720794677734
1,-74.37010955810547,-65.21984100341797,-82.02793884277344,-67.39104461669922,-67.0342788696289
4,-54.450923919677734,-43.86207580566406,-41.97495651245117,-49.72371292114258,-35.67341613769531
3,-56.05465316772461,-53.85918426513672,-60.29911804199219,-48.095252990722656,-52.20637512207031
3,-87.1380844116211,-77.99249267578125,-79.51023864746094,-71.40177917480469,-73.1368637084961
3,-42.50920104980469,-35.58199691772461,-46.49991989135742,-33.22857666015625,-45.70982360839844
1,-56.73932647705078,-38.42976379394531,-51.09721755981445,-54.864200592041016,-44.40557098388672
1,-46.32101058959961,-32.90338134765625,-55.1325569152832,-39.86783218383789,-51.86681365966797
2,-67.64147186279297,-73.81083679199219,-60.144187927246094,-79.1443099975586,-78.10977172851562
0,-23.927433013916016,-32.17168045043945,-32.79524612426758,-27.226184844970703,-25.760202407836914
1,-72.97111511230469,-57.26296615600586,-81.10841369628906,-58.89499282836914,-75.41556549072266
3,-45.867034912109375,-54.338462829589844,-49.763938903808594,-42.394500732421875,-49.2479248046875
4,-50.40186309814453,-51.17113494873047,-44.43348693847656,-54.46208190917969,-43.40365219116211
4,-48.51050567626953,-43.76377487182617,-47.59892272949219,-47.54889678955078,-36.56498718261719
1,-39.10404968261719,-34.60356140136719,-39.15111541748047,-47.6082878112793,-46.87348556518555
2,-40.40452575683594,-44.887306213378906,-38.74794006347656,-43.49858093261719,-43.155296325683594
4,-64.979248046875,-75.42449951171875,-72.86954498291016,-58.703651428222656,-57.0168571472168
1,-60.269161224365234,-38.08135223388672,-52.62296676635742,-53.76922607421875,-55.68954086303711
2,-63.14548873901367,-52.111629486083984,-40.73539733886719,-58.12797546386719,-41.58000183105469
2,-80.26451110839844,-69.95816802978516,-55.24806594848633,-69.93978118896484,-79.73872375488281
2,-61.2734375,-68.24324035644531,-49.087158203125,-60.70821762084961,-66.40814208984375
2,-66.7776870727539,-54.8067512512207,-45.45137023925781,-57.45988464355469,-68.6676025390625
0,-30.811777114868164,-36.832027435302734,-31.633264541625977,-31.19782066345215,-39.9463005065918
1,-81.35179901123047,-76.40269470214844,-86.278564453125,-83.42823028564453,-88.78459167480469
3,-87.5243148803711,-87.32022094726562,-85.2342529296875,-76.99081420898438,-80.8364486694336
4,-41.220638275146484,-43.007022857666016,-44.66765213012695,-34.737789154052734,-26.152984619140625
3,-55.353763580322266,-49.12824249267578,-48.097923278808594,-38.69981384277344,-46.0648078918457
1,-40.811580657958984,-30.633573532104492,-40.10107421875,-34.1010627746582,-39.042449951171875
2,-116.5884780883789,-108.68064880371094,-105.44343566894531,-106.57736206054688,-120.97947692871094
0,-51.203575134277344,-59.53755569458008,-66.145751953125,-54.93406677246094,-54.50737762451172
4,-47.79642105102539,-48.73869705200195,-44.73808670043945,-41.833885192871094,-37.17416000366211
3,-37.51799392700195,-43.61628723144531,-42.91867446899414,-21.033809661865234,-42.468353271484375
1,-62.68189239501953,-56.875213623046875,-59.22749328613281,-59.22749328613281,-65.81198120117188
4,-79.8880386352539,-88.61695861816406,-86.54009246826172,-88.14970397949219,-79.36234283447266
4,-81.63858032226562,-82.64076232910156,-86.61958312988281,-81.08501434326172,-74.59059143066406
4,-62.23097229003906,-57.33942413330078,-56.23898696899414,-65.74520874023438,-52.180782318115234
3,-69.65686798095703,-67.37405395507812,-78.67168426513672,-54.55682373046875,-74.44783020019531
3,-56.20448684692383,-59.523250579833984,-70.47122955322266,-53.074310302734375,-58.61143112182617
1,-66.24899291992188,-64.97565460205078,-74.85382843017578,-71.3542251586914,-82.50021362304688
2,-38.48326873779297,-42.32320785522461,-34.171783447265625,-44.98741912841797,-39.15678024291992
1,-60.9195556640625,-50.49394226074219,-57.7352409362793,-60.95438003540039,-61.1115608215332
2,-58.856964111328125,-49.12934494018555,-38.18345260620117,-58.99557113647461,-53.02640151977539
3,-59.887351989746094,-60.13066101074219,-51.9304084777832,-49.99722671508789,-52.69256591796875
1,-84.78768157958984,-74.12214660644531,-86.5767822265625,-86.87345123291016,-80.76773834228516
2,-46.38149642944336,-46.57133102416992,-43.70016098022461,-53.5889892578125,-47.1395263671875
4,-73.77322387695312,-79.83653259277344,-77.3984603881836,-73.72267150878906,-62.67377471923828
0,-25.059471130371094,-37.638553619384766,-31.948749542236328,-26.253509521484375,-31.88170623779297
1,-67.33863830566406,-50.656986236572266,-61.566829681396484,-69.5235366821289,-64.97909545898438
1,-35.94872283935547,-27.89240837097168,-40.44858932495117,-30.143667221069336,-45.323402404785156
1,-52.19929122924805,-32.901790618896484,-59.20827865600586,-47.6604118347168,-47.10854721069336
3,-92.27474975585938,-102.06063842773438,-97.87094116210938,-82.75690460205078,-92.1491928100586
0,-13.318768501281738,-29.195919036865234,-29.400041580200195,-23.83854103088379,-29.81049919128418
2,-171.67340087890625,-175.8659210205078,-164.47935485839844,-169.8525848388672,-172.854736328125
2,-53.62030029296875,-64.0302963256836,-50.68413543701172,-63.47215270996094,-52.677677154541016
3,-47.7226676940918,-60.38740539550781,-52.74821853637695,-46.11105728149414,-49.108699798583984
0,-32.51527786254883,-44.1301383972168,-48.33146667480469,-38.401126861572266,-56.284507751464844
2,-25.959903717041016,-22.993520736694336,-16.657236099243164,-19.90160369873047,-28.595600128173828
0,-27.859115600585938,-36.2889404296875,-33.195491790771484,-43.547462463378906,-35.1673469543457
1,-34.24983596801758,-31.345582962036133,-39.956199645996094,-35.73298645019531,-46.535850524902344
0,-38.743743896484375,-49.28253173828125,-44.85742950439453,-49.57474899291992,-46.76093292236328
2,-50.62858200073242,-55.14588928222656,-37.09043884277344,-47.30064010620117,-46.287269592285156
4,-33.814762115478516,-46.47798156738281,-35.10356140136719,-33.841609954833984,-32.417118072509766
4,-41.08428955078125,-47.90684509277344,-40.615684509277344,-51.788604736328125,-36.350528717041016
1,-68.81510162353516,-53.02345275878906,-66.78099822998047,-68.9044418334961,-60.177093505859375
2,-51.66625213623047,-50.318450927734375,-34.93036651611328,-44.40399932861328,-50.570865631103516
4,-39.778472900390625,-36.50699234008789,-32.256385803222656,-38.108951568603516,-30.229331970214844
4,-39.50214385986328,-42.8770637512207,-39.6124267578125,-39.79570388793945,-35.6038932800293
0,-15.922033309936523,-30.463211059570312,-22.413888931274414,-22.067455291748047,-24.47665023803711
0,-43.975730895996094,-57.45404052734375,-53.32392501831055,-49.71143341064453,-58.39459991455078
0,-32.365238189697266,-50.22043228149414,-40.426448822021484,-42.63394546508789,-33.13291549682617
0,-21.5714054107666,-33.50784683227539,-26.99108123779297,-26.567031860351562,-26.16914176940918
4,-81.56538391113281,-75.33445739746094,-71.68933868408203,-86.74308013916016,-69.75175476074219
3,-50.658843994140625,-53.23828887939453,-43.99327087402344,-39.878177642822266,-42.88658905029297
0,-34.53407287597656,-46.428775787353516,-46.79846954345703,-50.250736236572266,-46.80842971801758
3,-69.98607635498047,-66.27525329589844,-64.98572540283203,-48.411746978759766,-70.19224548339844
2,-51.840606689453125,-47.886173248291016,-35.002952575683594,-45.790870666503906,-51.64527893066406
0,-21.016836166381836,-23.622528076171875,-27.63697624206543,-29.736371994018555,-31.33111000061035
3,-59.65070343017578,-59.870933532714844,-57.5546989440918,-54.724666595458984,-60.11497497558594
2,-88.24125671386719,-81.94861602783203,-77.14652252197266,-78.94110107421875,-85.77506256103516
4,-67.49676513671875,-69.43746948242188,-64.27139282226562,-65.90150451660156,-57.019649505615234
3,-79.15513610839844,-65.84288787841797,-65.0518798828125,-64.74486541748047,-76.19451141357422
0,-41.07185745239258,-53.257423400878906,-51.33278274536133,-53.59575271606445,-41.55309295654297
3,-34.47150421142578,-29.510168075561523,-35.97377395629883,-25.90259552001953,-33.87562561035156
3,-84.72846221923828,-91.04051208496094,-93.55207061767578,-79.48466491699219,-84.07600402832031
0,-56.58785629272461,-65.53441619873047,-63.310569763183594,-69.7418212890625,-66.43883514404297
0,-60.88954544067383,-69.5865478515625,-74.34044647216797,-61.60346984863281,-69.12328338623047
0,-40.049991607666016,-56.822940826416016,-56.56259536743164,-57.53460693359375,-52.59575271606445
2,-52.4467658996582,-50.198604583740234,-46.66486740112305,-52.55614471435547,-59.73691177368164
1,-69.6774673461914,-61.03056716918945,-62.411006927490234,-71.30322265625,-67.55313110351562
2,-42.35649490356445,-47.44131851196289,-38.762149810791016,-51.19230651855469,-52.49000930786133
2,-50.941917419433594,-62.49315643310547,-45.951622009277344,-64.44105529785156,-58.044517517089844
2,-37.330562591552734,-29.463279724121094,-28.482913970947266,-37.08307647705078,-41.54851150512695
1,-21.54319190979004,-20.141071319580078,-27.874725341796875,-24.572208404541016,-24.038908004760742
1,-38.96520233154297,-32.80596160888672,-39.85525131225586,-33.33124542236328,-37.255062103271484
3,-60.74677658081055,-59.593868255615234,-56.79450225830078,-53.47597122192383,-55.43824768066406
1,-58.418243408203125,-48.49654769897461,-56.333770751953125,-52.13418197631836,-52.32196044921875
2,-61.190185546875,-58.05708694458008,-51.11396026611328,-52.95302200317383,-54.38218307495117
0,-27.105005264282227,-29.953800201416016,-29.05661392211914,-33.084693908691406,-39.75205612182617
2,-52.37028121948242,-52.35211944580078,-40.70470428466797,-54.79587936401367,-44.35096740722656
2,-34.87205505371094,-39.8532829284668,-25.313461303710938,-45.14525604248047,-33.659366607666016
2,-53.829830169677734,-72.74647521972656,-50.01512145996094,-71.06085205078125,-62.46710205078125
1,-113.21324157714844,-105.69406127929688,-106.68046569824219,-106.43486785888672,-111.1572265625
0,-10.427485466003418,-10.990059852600098,-18.053081512451172,-24.749467849731445,-16.442646026611328
2,-34.1956672668457,-44.01888656616211,-30.390806198120117,-43.40536880493164,-41.6043701171875
4,-34.100154876708984,-38.12208938598633,-36.05546951293945,-37.99221420288086,-17.41022491455078
1,-77.53841400146484,-64.807373046875,-73.01092529296875,-72.87860107421875,-67.12631225585938
0,-42.97331619262695,-52.31881332397461,-49.712642669677734,-47.813331604003906,-54.76335525512695
0,-47.4483642578125,-57.23577117919922,-58.86432647705078,-53.91624069213867,-66.04417419433594
1,-55.506587982177734,-51.88777542114258,-56.420196533203125,-61.322025299072266,-60.75920104980469
4,-40.55910110473633,-36.880123138427734,-37.31098175048828,-38.96118927001953,-33.44042205810547
0,-28.030195236206055,-40.22629928588867,-41.37067794799805,-36.295650482177734,-40.58841323852539
4,-63.55620193481445,-63.48726272583008,-62.070884704589844,-79.1783218383789,-60.91665267944336
3,-50.43049621582031,-37.05733871459961,-46.74555206298828,-29.4323787689209,-46.178192138671875
0,-36.778564453125,-38.71763610839844,-45.500431060791016,-47.39448547363281,-47.81694412231445
1,-43.381065368652344,-23.74666404724121,-36.77991485595703,-28.854312896728516,-45.115501403808594
2,-61.075565338134766,-57.73050308227539,-48.376251220703125,-54.1965217590332,-54.489990234375
3,-51.1767578125,-45.47750473022461,-44.84178924560547,-39.37990188598633,-45.722286224365234
0,-26.14264678955078,-38.95155715942383,-37.03504180908203,-49.1428337097168,-35.98866653442383
2,-85.77616882324219,-91.04811096191406,-65.66967010498047,-76.4669189453125,-82.63472747802734
3,-35.014522552490234,-45.49125671386719,-49.9991455078125,-34.157501220703125,-44.22812271118164
0,-39.3250732421875,-55.59571838378906,-60.57408905029297,-58.85560989379883,-59.609657287597656
0,-38.251007080078125,-55.451236724853516,-48.40653610229492,-54.37901306152344,-49.432945251464844
3,-22.379840850830078,-23.41629981994629,-15.133193016052246,-4.482149600982666,-15.391396522521973
0,-30.281335830688477,-50.671302795410156,-44.18391799926758,-49.11802673339844,-47.006675720214844
1,-46.460243225097656,-46.4367561340332,-49.856685638427734,-49.06245422363281,-48.42008590698242
3,-36.54642105102539,-47.006046295166016,-35.162086486816406,-34.79484939575195,-51.04293441772461
1,-122.74846649169922,-102.17979431152344,-120.12470245361328,-114.34971618652344,-116.2517318725586
3,-70.3249740600586,-78.37323760986328,-79.2730941772461,-67.51317596435547,-69.66586303710938
2,-72.52886962890625,-62.522117614746094,-56.36992263793945,-78.08898162841797,-56.48934555053711
4,-65.43119049072266,-70.36357879638672,-66.34957122802734,-69.84819793701172,-57.92068862915039
1,-64.59017944335938,-52.82612228393555,-62.73969650268555,-60.547542572021484,-63.54228591918945
4,-52.319889068603516,-48.2545166015625,-51.151580810546875,-49.02122116088867,-36.540279388427734
3,-75.07158660888672,-67.95726013183594,-62.12443161010742,-59.31260299682617,-73.75108337402344
2,-30.490360260009766,-30.05961036682129,-16.164466857910156,-31.784631729125977,-34.91371536254883
3,-33.381317138671875,-38.082481384277344,-37.94960403442383,-30.58995246887207,-35.4160270690918
2,-22.97429847717285,-25.952774047851562,-10.922286987304688,-20.491046905517578,-28.214937210083008
0,-39.349647521972656,-49.014259338378906,-47.028343200683594,-49.07121658325195,-45.773006439208984
3,-64.20901489257812,-61.534915924072266,-64.61040496826172,-53.52571487426758,-56.3372917175293
2,-42.258548736572266,-64.56648254394531,-33.869903564453125,-47.645572662353516,-68.9861831665039
4,-13.47369384765625,-17.77815055847168,-17.12114143371582,-16.509191513061523,-12.230330467224121
2,-38.00046920776367,-30.992441177368164,-29.90660858154297,-33.6599235534668,-31.634037017822266
4,-63.07684326171875,-53.32032012939453,-54.218788146972656,-48.829986572265625,-47.55971908569336
1,-38.36028289794922,-32.388511657714844,-35.550411224365234,-39.42359161376953,-45.50688552856445
0,-35.53970718383789,-38.540016174316406,-36.912776947021484,-47.94542694091797,-47.127017974853516
2,-65.99199676513672,-61.163719177246094,-53.88450622558594,-63.26213455200195,-70.29431915283203
1,-81.82622528076172,-78.51386260986328,-79.01995086669922,-90.49832153320312,-78.80479431152344
4,-89.66729736328125,-90.6176986694336,-92.73714447021484,-83.94329833984375,-66.97064971923828
3,-43.761722564697266,-39.504234313964844,-36.55403518676758,-32.3296012878418,-41.21508026123047
3,-76.93475341796875,-70.7128677368164,-73.64020538330078,-66.39671325683594,-67.26781463623047
2,-43.581912994384766,-45.14482879638672,-40.33625793457031,-52.627899169921875,-62.98082733154297
0,-25.28771209716797,-30.873693466186523,-40.14939498901367,-42.17536926269531,-40.37997817993164
0,-54.912296295166016,-64.15660095214844,-55.077362060546875,-68.31153106689453,-62.74867630004883
1,-48.281612396240234,-41.39779281616211,-50.88918685913086,-45.964691162109375,-46.66510009765625
2,-58.2169303894043,-55.103450775146484,-45.01708221435547,-49.1316032409668,-58.024356842041016
3,-40.92634582519531,-44.89671325683594,-46.678184509277344,-38.27638244628906,-43.853065490722656
3,-98.26300048828125,-96.21136474609375,-107.53044128417969,-78.49811553955078,-108.3315658569336
4,-53.93471908569336,-65.73338317871094,-69.97540283203125,-70.601318359375,-47.940895080566406
3,-55.98957824707031,-55.7732048034668,-58.38441848754883,-55.0030403137207,-57.22663116455078
3,-45.365657806396484,-39.43153762817383,-48.983978271484375,-32.741859436035156,-43.803340911865234
0,-65.88177490234375,-71.50335693359375,-69.68689727783203,-71.44922637939453,-71.92323303222656
0,-26.809717178344727,-35.705345153808594,-32.48164367675781,-40.43940734863281,-33.568603515625
1,-51.605934143066406,-43.35743713378906,-66.9312744140625,-61.547306060791016,-46.91876983642578
4,-57.65540313720703,-57.02712631225586,-63.88632583618164,-58.040428161621094,-51.26643371582031
4,-84.90782928466797,-74.13436126708984,-84.93533325195312,-89.66102600097656,-65.02359008789062
2,-76.81398010253906,-82.23026275634766,-72.08551025390625,-72.25773620605469,-72.08551025390625
3,-31.921367645263672,-26.25296974182129,-33.57384490966797,-23.30820083618164,-29.70078468322754
4,-126.51338195800781,-122.84925842285156,-123.3429183959961,-122.37823486328125,-91.5890884399414
3,-33.530914306640625,-34.12858581542969,-45.10116195678711,-31.676481246948242,-50.19059371948242
2,-62.235992431640625,-69.72530364990234,-47.75775146484375,-54.90110778808594,-55.27923583984375
3,-34.4376220703125,-30.190275192260742,-32.74040222167969,-29.5148868560791,-39.84476852416992
0,-23.549715042114258,-46.192874908447266,-36.978599548339844,-39.04823684692383,-36.43803405761719
2,-36.83250427246094,-45.00252914428711,-29.86265754699707,-30.05597686767578,-33.55811309814453
4,-46.613685607910156,-59.75898361206055,-51.34689712524414,-39.11858367919922,-36.47675323486328
0,-23.251256942749023,-37.77269744873047,-31.824241638183594,-30.762691497802734,-31.53683853149414
4,-38.763980865478516,-32.45832443237305,-36.0245475769043,-23.14690589904785,-22.747241973876953
0,-68.0899887084961,-84.45631408691406,-80.66470336914062,-83.69490814208984,-85.4588851928711
4,-62.13467025756836,-58.44846725463867,-64.58203125,-53.0911865234375,-50.0882568359375
3,-53.00151824951172,-50.523990631103516,-55.48627853393555,-44.01626205444336,-58.995994567871094
1,-33.5401611328125,-27.229991912841797,-32.8651123046875,-32.24028015136719,-33.758522033691406
2,-75.0060043334961,-83.00389862060547,-54.17675018310547,-77.9205551147461,-65.00682830810547
0,-79.52779388427734,-84.05381774902344,-91.35015106201172,-89.88211822509766,-93.38001251220703
4,-56.861454010009766,-49.964141845703125,-54.594356536865234,-51.08847427368164,-45.216983795166016
1,-21.18882942199707,-21.112937927246094,-31.841089248657227,-29.815723419189453,-26.773956298828125
1,-68.38339233398438,-56.938899993896484,-65.63301849365234,-64.29704284667969,-66.02610778808594
3,-56.11164855957031,-68.23611450195312,-54.65837478637695,-45.37767028808594,-70.014404296875
1,-67.59983825683594,-49.00535583496094,-67.46964263916016,-63.63399124145508,-63.63468933105469
0,-33.912269592285156,-43.59681701660156,-41.70454788208008,-48.63563537597656,-56.19899368286133
2,-56.06815719604492,-64.96398162841797,-39.669437408447266,-61.65945053100586,-50.6027717590332
2,-39.59683609008789,-37.026615142822266,-26.368764877319336,-39.90380859375,-30.157989501953125
0,-34.12110900878906,-48.37621307373047,-40.104305267333984,-44.20556640625,-45.46701431274414
2,-22.05847930908203,-11.283679008483887,-9.624402046203613,-10.63759994506836,-12.081412315368652
2,-82.40669250488281,-76.6273422241211,-68.76029205322266,-77.77865600585938,-69.64073181152344
2,-61.615333557128906,-49.64266586303711,-48.0175895690918,-66.16383361816406,-66.81524658203125
0,-34.64531326293945,-38.75726318359375,-37.00564193725586,-40.055572509765625,-34.6666259765625
4,-61.283058166503906,-71.65828704833984,-75.29456329345703,-63.94110870361328,-55.51764678955078
0,-38.734901428222656,-62.333335876464844,-53.85516357421875,-55.08919143676758,-57.72479248046875
4,-53.86214065551758,-44.82674026489258,-41.81155776977539,-36.174007415771484,-35.9659309387207
2,-39.96969985961914,-41.32136154174805,-31.806625366210938,-48.33945083618164,-50.48223114013672
2,-66.55261993408203,-63.408729553222656,-52.18073272705078,-59.336673736572266,-65.03231811523438
2,-27.44428825378418,-26.006914138793945,-18.081832885742188,-30.130956649780273,-23.62801170349121
2,-58.51607131958008,-64.41820526123047,-57.999393463134766,-75.00874328613281,-69.76427459716797
