Prediction,Option0,Option1,Option2,Option3,Option4
1,2.6744906902313232,15.35550594329834,12.941040992736816,12.094099044799805,1.7438251972198486
1,4.9639506340026855,19.85165786743164,0.7525883913040161,11.591812133789062,8.822935104370117
0,22.37615203857422,4.184926986694336,1.244255781173706,5.217569828033447,0.8625704646110535
2,14.606292724609375,12.822464942932129,25.50470733642578,11.641003608703613,13.311066627502441
4,4.171749114990234,8.659017562866211,1.5720725059509277,7.829321384429932,20.269577026367188
2,1.3696833848953247,4.3821821212768555,26.324241638183594,-0.7770713567733765,5.640593528747559
0,25.545164108276367,11.910691261291504,7.599571228027344,11.500789642333984,5.355790138244629
1,14.491252899169922,15.553050994873047,7.527762413024902,13.867148399353027,6.110030174255371
2,5.1087212562561035,9.887056350708008,24.183216094970703,11.68359661102295,-0.9869377613067627
4,5.64875602722168,6.168781757354736,10.962945938110352,5.9752397537231445,16.541690826416016
4,12.619243621826172,3.5488367080688477,14.45417308807373,-1.4963793754577637,17.963138580322266
1,13.090237617492676,24.519676208496094,19.594432830810547,14.525588989257812,16.821556091308594
1,6.045377254486084,20.1602840423584,5.415579795837402,0.03285448998212814,7.4891204833984375
3,5.382308483123779,11.000296592712402,4.453517436981201,18.281042098999023,5.854043483734131
4,16.473613739013672,10.893389701843262,11.283856391906738,9.1348876953125,22.415355682373047
1,11.46105670928955,17.825824737548828,15.465027809143066,12.316165924072266,14.586750030517578
1,12.571341514587402,16.459945678710938,7.320074081420898,10.852448463439941,15.020816802978516
3,10.617340087890625,2.249636173248291,11.864506721496582,23.626413345336914,1.5739535093307495
1,5.312571048736572,19.50078010559082,5.332580089569092,16.17398452758789,15.788705825805664
1,14.1652193069458,20.398229598999023,14.298561096191406,5.821979999542236,13.173727035522461
3,15.154863357543945,17.503759384155273,13.235779762268066,20.152145385742188,15.782567977905273
1,2.758451223373413,28.394521713256836,-1.0529041290283203,6.254354000091553,11.588760375976562
1,13.154264450073242,25.444833755493164,5.513997554779053,12.428243637084961,14.352686882019043
1,13.28512191772461,22.2470760345459,18.897533416748047,5.045417785644531,10.292546272277832
4,12.362640380859375,7.3460822105407715,5.16438102722168,11.972400665283203,22.11976432800293
3,8.703782081604004,10.264731407165527,14.0593900680542,26.854318618774414,4.880568504333496
4,17.263832092285156,12.247821807861328,11.048003196716309,10.402684211730957,21.555482864379883
1,13.037636756896973,21.668420791625977,12.36954116821289,12.764443397521973,10.569716453552246
3,13.695365905761719,15.979686737060547,14.798255920410156,19.42333984375,11.043010711669922
1,11.030301094055176,20.42133331298828,16.271902084350586,10.467507362365723,16.72930145263672
2,6.8708176612854,16.28046989440918,23.387598037719727,5.969326972961426,16.694923400878906
1,8.644680976867676,19.942956924438477,11.630184173583984,8.997960090637207,5.83182954788208
2,6.201104640960693,11.153139114379883,22.34419822692871,15.185359954833984,8.283583641052246
2,5.552102088928223,2.0962231159210205,21.86484146118164,11.505831718444824,4.132986545562744
1,18.924442291259766,26.55375099182129,8.345366477966309,16.294666290283203,9.021973609924316
2,11.821521759033203,2.7058565616607666,15.310813903808594,7.420840740203857,5.843771457672119
1,14.915556907653809,25.962404251098633,4.101632118225098,22.347307205200195,12.824195861816406
0,18.257244110107422,7.585713863372803,6.113799095153809,8.911507606506348,2.310499429702759
1,14.174779891967773,26.320568084716797,8.036800384521484,4.7598137855529785,12.794979095458984
3,11.82016372680664,11.810547828674316,7.906857490539551,22.738574981689453,9.075450897216797
0,21.77579689025879,8.976831436157227,4.459355354309082,5.086843490600586,6.140134334564209
1,12.924830436706543,18.735336303710938,15.784354209899902,9.612298011779785,11.421802520751953
1,15.812968254089355,24.620975494384766,1.7349241971969604,15.497252464294434,18.87523651123047
3,10.251910209655762,9.048748016357422,11.811331748962402,20.696924209594727,4.132092475891113
0,21.130674362182617,18.016704559326172,7.271727085113525,4.845020771026611,10.352849960327148
3,9.511040687561035,15.980506896972656,9.062825202941895,24.38515281677246,8.501433372497559
4,10.413311958312988,3.9156785011291504,5.382184982299805,8.666217803955078,16.70273780822754
3,8.191214561462402,11.074393272399902,7.238395690917969,26.73762321472168,18.80145835876465
4,10.130866050720215,11.18697738647461,9.691031455993652,5.553668022155762,19.366605758666992
0,20.7225341796875,16.606014251708984,11.82705020904541,6.334959030151367,14.860274314880371
4,10.612866401672363,6.893575668334961,2.9900341033935547,2.381566047668457,15.18567943572998
1,11.152379035949707,26.657257080078125,15.571139335632324,16.419939041137695,10.873384475708008
2,9.752305030822754,13.392271041870117,19.854032516479492,19.565095901489258,13.240828514099121
2,5.826737403869629,3.7897090911865234,25.07530403137207,17.607778549194336,6.544541358947754
0,16.035720825195312,5.544337272644043,9.044855117797852,12.086991310119629,7.9005937576293945
1,6.888176441192627,14.333390235900879,11.937320709228516,7.473983287811279,13.124967575073242
4,6.268019676208496,8.741194725036621,11.59106731414795,9.174513816833496,20.049427032470703
4,1.9277926683425903,3.9655492305755615,-1.690904140472412,3.2339138984680176,18.788089752197266
1,7.542454242706299,22.96780014038086,-5.542051315307617,5.938211441040039,11.417759895324707
3,6.298855304718018,19.89588165283203,11.261786460876465,24.167383193969727,4.519969463348389
3,8.594888687133789,9.266419410705566,7.404069423675537,22.924678802490234,8.90226936340332
2,16.837827682495117,7.707169532775879,23.78610610961914,17.222562789916992,17.201213836669922
1,1.6998419761657715,18.085378646850586,6.943950176239014,3.502350091934204,7.923196792602539
1,7.495813846588135,21.25008201599121,19.525283813476562,8.496451377868652,12.6140718460083
1,9.057909965515137,25.71787452697754,4.273712635040283,6.916800022125244,14.505854606628418
2,15.927369117736816,12.486801147460938,17.51424217224121,7.4456305503845215,8.83073616027832
1,12.320954322814941,16.222721099853516,14.82073974609375,11.392034530639648,15.996587753295898
1,5.757174015045166,20.225921630859375,13.37198543548584,12.579446792602539,-3.353550672531128
2,5.488581657409668,11.199289321899414,26.1521053314209,12.217031478881836,4.491848468780518
3,6.5217976570129395,11.644246101379395,10.98752498626709,18.571352005004883,9.511017799377441
0,21.279949188232422,4.298025608062744,6.043141841888428,6.890582084655762,2.4090991020202637
1,3.126147985458374,25.41852569580078,-0.5518547296524048,-3.405714511871338,9.687748908996582
3,4.032675743103027,1.9824669361114502,8.180914878845215,24.67264747619629,1.9919379949569702
4,13.489155769348145,2.2496721744537354,1.93461275100708,1.0352578163146973,25.866655349731445
3,0.16049326956272125,8.232940673828125,5.803292751312256,12.967249870300293,6.776197910308838
2,4.3008294105529785,-0.9710442423820496,19.839147567749023,16.95746612548828,4.49204683303833
2,9.248080253601074,11.23797607421875,17.090543746948242,11.305289268493652,9.737225532531738
0,22.07085609436035,16.156442642211914,15.873976707458496,18.811912536621094,5.440352916717529
2,8.389522552490234,5.843556880950928,18.497255325317383,12.7246675491333,13.545330047607422
4,18.54034423828125,6.127959728240967,1.188955545425415,14.880171775817871,20.442527770996094
2,14.067419052124023,9.793210983276367,30.965139389038086,0.28362318873405457,-1.265882968902588
0,20.69609260559082,8.547435760498047,6.891249656677246,12.647096633911133,16.98430061340332
3,1.1425660848617554,9.563568115234375,-0.6290362477302551,22.221752166748047,8.661334037780762
4,9.369487762451172,15.37454891204834,5.785429000854492,9.140178680419922,19.276987075805664
2,1.366287350654602,16.277620315551758,21.8940372467041,10.83419132232666,13.793950080871582
1,12.478930473327637,19.87870979309082,7.2260050773620605,9.954137802124023,7.024706840515137
2,3.8927817344665527,11.94970417022705,18.136695861816406,7.009755611419678,10.584088325500488
2,16.374874114990234,18.14244842529297,19.140113830566406,11.807621955871582,11.103936195373535
1,9.692336082458496,21.136150360107422,7.0946245193481445,1.4884288311004639,3.8160226345062256
2,8.971400260925293,11.864789009094238,22.040849685668945,10.090848922729492,4.271088600158691
4,7.279435157775879,0.33555155992507935,6.518352031707764,11.631762504577637,24.45758056640625
1,16.148080825805664,24.766433715820312,11.997499465942383,10.39931583404541,10.703347206115723
3,10.969738006591797,10.184823036193848,14.317680358886719,22.240407943725586,15.331364631652832
4,12.08411979675293,10.662591934204102,18.43634796142578,17.18290901184082,20.730224609375
0,18.376375198364258,17.505630493164062,11.240752220153809,5.190179347991943,4.548655986785889
0,14.712835311889648,8.573480606079102,10.276885032653809,10.499374389648438,13.828863143920898
3,12.147944450378418,9.302504539489746,10.233804702758789,24.474018096923828,17.08466339111328
2,4.332381248474121,10.40571403503418,24.389020919799805,9.671113014221191,22.937484741210938
3,12.201498031616211,7.8709564208984375,5.139342784881592,23.690645217895508,-0.5771657824516296
0,22.343801498413086,15.727995872497559,2.112370014190674,0.0790097638964653,19.659543991088867
3,12.18521785736084,10.180630683898926,0.5894694328308105,16.619997024536133,0.21650667488574982
4,10.906351089477539,5.0586137771606445,8.07633113861084,4.487787246704102,17.1348934173584
3,11.487308502197266,16.778413772583008,12.586161613464355,21.787742614746094,19.822120666503906
0,21.930450439453125,11.02029037475586,2.894652843475342,3.4682414531707764,3.6112797260284424
4,9.820796966552734,12.080953598022461,4.394046306610107,8.536101341247559,19.058889389038086
2,17.176843643188477,17.57892608642578,20.568208694458008,6.866201400756836,11.926240921020508
1,17.690217971801758,23.650503158569336,11.114846229553223,6.165519714355469,14.927118301391602
2,5.990093231201172,8.59018611907959,21.6109619140625,2.039140224456787,21.309009552001953
0,16.617794036865234,7.153644561767578,2.628939628601074,2.864630937576294,10.495773315429688
3,1.939520001411438,11.8452787399292,16.084035873413086,24.099063873291016,15.801209449768066
1,4.2220563888549805,23.388757705688477,0.7787590622901917,-1.2744499444961548,4.780537128448486
1,5.417449474334717,28.0076904296875,7.981733322143555,7.212547779083252,0.485103040933609
4,10.130082130432129,0.23363085091114044,11.049480438232422,11.109856605529785,12.522537231445312
0,20.01671600341797,-1.8220773935317993,15.791789054870605,14.690098762512207,7.191005229949951
2,15.978249549865723,8.474433898925781,21.118785858154297,10.322367668151855,18.434982299804688
4,9.133785247802734,20.2058162689209,17.297365188598633,14.065258026123047,21.482587814331055
3,12.105732917785645,11.097845077514648,14.563611030578613,20.071086883544922,11.010943412780762
2,19.990121841430664,12.290699005126953,21.78171730041504,9.778593063354492,9.171065330505371
4,6.743356704711914,7.58109188079834,13.59804916381836,9.289712905883789,17.2066593170166
0,16.226211547851562,6.896225929260254,4.40540075302124,9.562177658081055,15.66513729095459
4,6.162954330444336,-2.1366536617279053,6.225388526916504,-4.144344806671143,30.70418930053711
0,27.65711784362793,1.2146307229995728,12.76666259765625,8.312331199645996,10.654897689819336
2,9.475003242492676,8.706320762634277,30.581016540527344,11.27759838104248,12.259791374206543
4,8.513816833496094,6.931456089019775,16.641794204711914,2.0752365589141846,16.855300903320312
2,13.50299072265625,13.376910209655762,17.270145416259766,11.761857032775879,13.63623332977295
1,10.993914604187012,17.368818283081055,10.937094688415527,9.08071231842041,12.789703369140625
1,13.213874816894531,18.254959106445312,15.141233444213867,16.789674758911133,11.229854583740234
0,19.26089859008789,8.037932395935059,4.338723182678223,6.103578567504883,9.74927806854248
3,13.80376148223877,6.156057834625244,18.334579467773438,23.883939743041992,6.647299289703369
1,-0.3102731704711914,20.613094329833984,12.106402397155762,6.5320658683776855,11.360199928283691
1,6.239720344543457,21.28316879272461,7.502126693725586,4.229042053222656,4.922719478607178
0,26.04586410522461,4.046449661254883,7.408439636230469,10.061591148376465,0.7284745573997498
0,24.19249153137207,14.471733093261719,11.469720840454102,10.685487747192383,13.146382331848145
2,4.148019313812256,14.096980094909668,25.142818450927734,14.552522659301758,5.702320575714111
3,12.23762035369873,4.77537202835083,3.0100581645965576,24.013912200927734,14.062711715698242
1,10.914106369018555,18.58995246887207,2.9957165718078613,17.502273559570312,0.8145644068717957
1,6.780874729156494,15.525951385498047,14.764238357543945,6.753747940063477,8.915392875671387
4,8.766715049743652,8.101648330688477,6.306448459625244,-2.1268813610076904,22.268896102905273
3,-3.588017225265503,12.73691463470459,3.579005241394043,18.72026252746582,10.668609619140625
1,10.659187316894531,20.25529670715332,9.431755065917969,12.860334396362305,18.879501342773438
4,9.444772720336914,13.521456718444824,14.813460350036621,11.151504516601562,15.58655834197998
0,26.15094566345215,-1.7812658548355103,14.139970779418945,5.008853435516357,16.86539077758789
3,9.596858024597168,6.348258018493652,11.848969459533691,25.654420852661133,2.9646599292755127
1,8.004587173461914,14.931992530822754,11.016676902770996,12.185640335083008,4.815060138702393
4,9.362506866455078,7.952822685241699,-0.7625719308853149,13.934036254882812,17.299612045288086
1,9.050199508666992,18.978364944458008,15.111757278442383,12.628591537475586,15.386061668395996
2,25.751571655273438,11.832528114318848,26.036725997924805,5.696059703826904,14.779595375061035
4,8.579183578491211,1.5667272806167603,19.945125579833984,7.246367931365967,22.81960678100586
0,14.931543350219727,5.335834980010986,5.51792573928833,8.795812606811523,8.459884643554688
3,14.195258140563965,7.7556633949279785,20.438615798950195,23.349328994750977,10.958259582519531
2,0.35972434282302856,11.097591400146484,16.3638916015625,5.7233428955078125,-3.784630060195923
3,-2.86869478225708,11.275132179260254,7.432349681854248,18.53194236755371,9.119458198547363
0,23.122644424438477,15.796865463256836,11.976522445678711,11.776776313781738,10.9357328414917
3,10.323248863220215,8.584839820861816,13.260404586791992,27.370466232299805,12.511841773986816
1,3.5995898246765137,18.529987335205078,4.091904163360596,4.402469635009766,3.8729770183563232
3,8.648116111755371,9.723838806152344,10.984764099121094,25.7275447845459,-0.3782965838909149
0,16.210607528686523,13.171031951904297,7.0850443840026855,8.62741756439209,10.195873260498047
4,3.7657511234283447,8.260554313659668,18.948097229003906,7.412167072296143,24.604604721069336
0,22.144670486450195,7.989880561828613,6.561101913452148,2.3373186588287354,14.218398094177246
4,8.564735412597656,7.403502941131592,11.18299388885498,11.432891845703125,26.880889892578125
1,5.849870204925537,18.08588218688965,11.736455917358398,11.267599105834961,10.514863967895508
2,10.266289710998535,10.523080825805664,12.291768074035645,11.778376579284668,4.5341668128967285
3,8.972094535827637,9.463741302490234,8.596396446228027,14.199496269226074,11.482410430908203
3,-0.2655218541622162,6.948171138763428,4.555817127227783,27.703208923339844,5.987035274505615
2,12.357690811157227,16.971948623657227,18.079402923583984,-0.5147098302841187,10.298734664916992
1,14.508769989013672,16.223392486572266,7.618974685668945,2.0969009399414062,11.942785263061523
0,10.281862258911133,4.164989948272705,9.84997272491455,5.961693286895752,6.912818431854248
1,6.582294940948486,14.663187026977539,6.701486110687256,2.086761951446533,6.737555503845215
4,5.879967212677002,-3.9714157581329346,9.51675796508789,16.89471435546875,17.958019256591797
1,11.0531005859375,26.735506057739258,8.734583854675293,4.065008163452148,-1.8192795515060425
3,6.623893737792969,4.964910507202148,9.092822074890137,22.8725643157959,13.383736610412598
0,18.089277267456055,8.916839599609375,13.301487922668457,11.48918628692627,13.391904830932617
1,1.3224570751190186,12.912500381469727,6.532568454742432,10.264187812805176,10.798229217529297
1,2.660043239593506,25.87868309020996,2.566967487335205,3.615159511566162,6.786879539489746
0,31.760482788085938,3.2307701110839844,8.954119682312012,15.907651901245117,4.45234489440918
4,1.5465987920761108,8.317255020141602,8.534485816955566,7.712705612182617,9.297411918640137
4,4.741072654724121,7.704080581665039,8.239657402038574,1.0329506397247314,19.742948532104492
4,7.081003665924072,13.126814842224121,15.579568862915039,8.201398849487305,21.269451141357422
0,22.272308349609375,17.584199905395508,4.932714939117432,15.984037399291992,7.219265460968018
0,18.823253631591797,6.158629894256592,11.768503189086914,14.95724105834961,17.45919418334961
2,8.004864692687988,6.821612358093262,16.09271240234375,8.453937530517578,12.305059432983398
1,3.5182650089263916,23.228515625,1.4979605674743652,6.001384258270264,8.497956275939941
3,15.302498817443848,14.03225326538086,5.1283650398254395,26.418169021606445,13.123061180114746
2,6.726275444030762,10.172124862670898,15.98557186126709,3.3970930576324463,10.179938316345215
4,17.747722625732422,7.017251968383789,15.742476463317871,4.694957733154297,19.782119750976562
2,14.617356300354004,15.101211547851562,17.65858268737793,17.163421630859375,9.224218368530273
3,7.2208099365234375,9.627612113952637,8.273064613342285,22.08011817932129,15.314412117004395
2,16.367502212524414,6.3242106437683105,20.136098861694336,-0.5331559181213379,9.837876319885254
0,22.94032859802246,10.873029708862305,16.131938934326172,13.244732856750488,11.762611389160156
3,5.78555154800415,4.715571403503418,5.786924839019775,20.07272720336914,10.187664985656738
2,0.9998587369918823,-0.21900419890880585,27.948623657226562,14.036930084228516,4.044916152954102
3,4.211557865142822,11.014968872070312,9.90499496459961,23.034984588623047,10.426979064941406
2,10.336655616760254,7.316031455993652,14.379706382751465,6.037174701690674,13.866537094116211
1,7.908467769622803,26.543106079101562,-1.7535820007324219,-1.5754095315933228,8.897052764892578
4,15.892121315002441,2.3554141521453857,12.436245918273926,14.835932731628418,18.176340103149414
4,5.280981063842773,4.7210917472839355,13.502863883972168,15.713502883911133,17.03768539428711
0,18.057594299316406,9.044293403625488,11.907060623168945,9.21511173248291,8.647828102111816
1,9.805810928344727,18.939960479736328,7.250787258148193,14.83243465423584,12.06860065460205
0,22.694499969482422,10.990921020507812,11.494747161865234,9.920483589172363,9.676753044128418
4,-7.193068981170654,17.38556480407715,9.057779312133789,7.448739528656006,20.0714168548584
0,16.503503799438477,7.962369918823242,9.840648651123047,8.472549438476562,7.991828441619873
3,8.402084350585938,7.91264533996582,6.214265823364258,21.247798919677734,14.092124938964844
1,2.368455410003662,17.4095516204834,2.1170830726623535,4.893189430236816,12.109335899353027
1,0.3533184826374054,12.715876579284668,2.603649616241455,4.749486446380615,12.014949798583984
3,11.80971622467041,14.08710765838623,11.628133773803711,19.8093318939209,5.423794746398926
1,9.104073524475098,23.504213333129883,2.949655532836914,18.659822463989258,13.90231704711914
0,23.2335147857666,5.196823596954346,12.597392082214355,9.419679641723633,11.50439453125
3,11.684957504272461,4.1884565353393555,5.646754264831543,17.53590202331543,7.24001932144165
2,11.893322944641113,11.905683517456055,16.499797821044922,12.02173900604248,12.895511627197266
0,19.619380950927734,16.16419219970703,9.915472984313965,13.142010688781738,14.650205612182617
0,15.224967002868652,14.60783576965332,14.03371524810791,9.864455223083496,5.5062737464904785
2,1.2821073532104492,-0.10245214402675629,18.74924659729004,12.009031295776367,6.030635833740234
4,6.584843635559082,14.392160415649414,-9.167633056640625,10.958828926086426,19.30585479736328
1,3.7170393466949463,14.260710716247559,9.385448455810547,8.032146453857422,11.318998336791992
3,-0.03986019268631935,5.625698089599609,13.38760757446289,24.441797256469727,11.253765106201172
0,12.575584411621094,4.156411170959473,2.4367198944091797,8.808445930480957,11.680045127868652
4,15.860278129577637,3.4489009380340576,4.972023010253906,7.858218193054199,17.183752059936523
3,3.1667845249176025,15.738982200622559,7.965855598449707,17.39236068725586,5.807604789733887
1,18.501544952392578,25.113523483276367,10.639347076416016,21.94106101989746,13.975508689880371
2,12.04593276977539,2.9789037704467773,31.948266983032227,8.615708351135254,6.328328609466553
2,4.0815253257751465,11.07370662689209,15.430699348449707,12.518087387084961,-0.5124942064285278
3,6.186874866485596,-1.000420093536377,4.338251113891602,9.750783920288086,2.1873974800109863
2,7.734973907470703,13.97174072265625,22.37616729736328,-0.05638015270233154,17.636533737182617
4,13.48781967163086,2.592486619949341,8.857305526733398,9.235258102416992,25.350688934326172
3,12.00136661529541,11.281765937805176,19.419933319091797,21.675655364990234,9.852204322814941
1,18.6876277923584,25.781736373901367,18.31545639038086,2.6032309532165527,12.177250862121582
3,12.26535701751709,8.610902786254883,-1.188535213470459,17.652490615844727,2.234912395477295
3,15.228775978088379,12.650893211364746,10.349425315856934,21.58901596069336,-1.7334964275360107
3,16.249839782714844,5.9998016357421875,9.84870433807373,22.674510955810547,13.390416145324707
3,15.846700668334961,4.322515487670898,9.101937294006348,21.318662643432617,17.2061710357666
1,-0.1674395501613617,17.396379470825195,13.885650634765625,16.426971435546875,-2.420879602432251
0,22.372716903686523,14.892937660217285,14.65356731414795,1.7765045166015625,10.980815887451172
1,12.597829818725586,22.705284118652344,4.017014503479004,14.917546272277832,9.452012062072754
4,7.883312702178955,17.21018409729004,7.939164638519287,10.452953338623047,18.39313507080078
3,8.781326293945312,7.0743560791015625,16.46442222595215,23.57352066040039,15.172335624694824
1,8.50462532043457,15.96228313446045,9.3327054977417,8.874897003173828,9.7190580368042
0,20.95166015625,9.217687606811523,20.446571350097656,15.578643798828125,9.91043472290039
1,16.769487380981445,24.934154510498047,12.610349655151367,16.831552505493164,12.809890747070312
1,7.302040100097656,20.705097198486328,12.143709182739258,13.244436264038086,6.4604363441467285
4,13.514418601989746,3.3316938877105713,10.613279342651367,3.7006571292877197,14.902063369750977
0,17.732980728149414,12.243412971496582,5.5515923500061035,13.22536563873291,13.186905860900879
0,23.279035568237305,3.1726226806640625,9.120195388793945,9.820476531982422,9.735675811767578
3,11.552285194396973,9.57398509979248,6.30833625793457,22.937158584594727,10.731661796569824
4,12.409021377563477,12.89802074432373,16.12990951538086,16.478452682495117,20.58765983581543
4,6.641843795776367,12.554587364196777,9.494609832763672,6.933130741119385,15.222281455993652
4,18.61080551147461,10.948219299316406,11.44562816619873,9.733315467834473,20.904632568359375
4,10.08302116394043,4.096237659454346,11.209851264953613,5.438614368438721,19.1190185546875
1,4.743598461151123,26.021554946899414,12.128630638122559,2.906834125518799,6.033522605895996
3,17.627140045166016,15.230866432189941,15.444873809814453,17.74811363220215,11.334909439086914
3,6.008899211883545,8.8583345413208,11.122281074523926,27.258445739746094,-3.3605587482452393
1,-0.2215971052646637,20.318220138549805,13.553479194641113,13.993128776550293,-2.4852092266082764
4,13.069076538085938,13.93732738494873,8.504190444946289,14.10718822479248,21.315372467041016
2,5.5081000328063965,12.929619789123535,16.373666763305664,12.588066101074219,10.454400062561035
3,9.28233528137207,4.126307010650635,11.71055793762207,18.352121353149414,7.0686750411987305
2,3.026383876800537,6.177433013916016,15.620448112487793,14.579994201660156,8.507062911987305
4,10.930426597595215,5.353758811950684,11.375788688659668,9.305681228637695,15.869413375854492
0,24.7105770111084,1.7400274276733398,4.502589225769043,7.582992076873779,-2.3056294918060303
2,13.25537395477295,4.76804780960083,20.67573356628418,8.591394424438477,14.187581062316895
2,13.872361183166504,5.723999977111816,27.156278610229492,11.140556335449219,15.030313491821289
3,17.75901985168457,13.56980037689209,11.916727066040039,18.358016967773438,10.968424797058105
0,18.34349822998047,15.573145866394043,1.2170263528823853,3.540050983428955,5.149547100067139
4,3.1961560249328613,1.0169330835342407,-2.5626168251037598,13.432221412658691,23.510435104370117
0,25.908811569213867,12.185077667236328,14.696011543273926,7.72130823135376,2.9240314960479736
2,4.501194477081299,5.315708160400391,25.728601455688477,2.8799405097961426,10.207191467285156
2,10.161645889282227,4.318576335906982,20.782672882080078,16.130859375,11.957100868225098
0,23.58257293701172,9.863999366760254,7.392618179321289,8.425440788269043,9.666213035583496
2,4.1476521492004395,7.108684062957764,19.871049880981445,3.6362640857696533,7.810534477233887
0,28.17156982421875,2.4786322116851807,4.075652122497559,7.982095241546631,13.13634204864502
1,13.605597496032715,20.21167755126953,-1.0283485651016235,7.1775031089782715,1.1036888360977173
0,14.03792667388916,12.852133750915527,4.777510166168213,4.595722198486328,9.680386543273926
0,25.289613723754883,12.838407516479492,7.597141742706299,9.740222930908203,6.460641384124756
0,16.410531997680664,4.872972011566162,8.344795227050781,11.098483085632324,7.2880473136901855
4,18.91073226928711,6.250864505767822,17.562440872192383,17.052806854248047,19.40656852722168
2,4.628127574920654,11.161965370178223,23.424821853637695,4.677639484405518,6.903087139129639
2,-1.8598430156707764,6.222831726074219,19.034961700439453,11.865283012390137,4.785952568054199
3,1.1380919218063354,10.458758354187012,7.982763290405273,18.581235885620117,1.4141072034835815
0,17.954103469848633,1.2718276977539062,-5.249783039093018,11.589656829833984,16.564176559448242
0,24.97667121887207,10.088534355163574,7.070614814758301,2.4979774951934814,1.529441237449646
0,18.620166778564453,5.305606842041016,6.949576377868652,8.803874969482422,12.630477905273438
3,13.809423446655273,7.705199241638184,6.148298740386963,24.344518661499023,9.316710472106934
3,9.988505363464355,12.631895065307617,12.539966583251953,12.791260719299316,7.79444694519043
0,25.55780029296875,13.672481536865234,18.122724533081055,3.487339973449707,2.285590410232544
2,13.078943252563477,13.093689918518066,19.35138702392578,7.417492866516113,12.20772647857666
1,3.793729543685913,21.32773780822754,7.846002101898193,4.513709545135498,7.902730464935303
1,-2.1667556762695312,17.802169799804688,13.142085075378418,13.45888900756836,2.7687699794769287
0,24.149194717407227,10.942699432373047,18.7356014251709,12.556353569030762,14.087080955505371
2,19.076622009277344,4.695932865142822,24.286733627319336,12.001730918884277,8.043755531311035
0,18.525802612304688,8.422754287719727,10.34684944152832,14.448974609375,5.276932239532471
0,24.448654174804688,13.048727989196777,4.204975605010986,13.820113182067871,17.42841148376465
1,16.00946807861328,22.874765396118164,6.487547397613525,1.8270843029022217,0.27222493290901184
4,8.244736671447754,10.170048713684082,13.867081642150879,7.153872013092041,19.946701049804688
