Prediction,Option0,Option1,Option2,Option3,Option4
3,-53.57520294189453,-48.13804244995117,-45.036590576171875,-33.59996795654297,-50.61643600463867
4,-76.17318725585938,-80.07796478271484,-74.00355529785156,-77.53435516357422,-67.25827026367188
3,-76.20594787597656,-81.37029266357422,-82.19559478759766,-65.59364318847656,-80.66040802001953
4,-96.88349914550781,-102.02304077148438,-99.85978698730469,-99.79008483886719,-85.8499526977539
1,-97.81267547607422,-93.30370330810547,-111.3461685180664,-95.66704559326172,-98.68563842773438
3,-58.865413665771484,-58.56668472290039,-61.816566467285156,-49.15108871459961,-58.52244186401367
2,-71.75067138671875,-78.89070129394531,-59.697994232177734,-64.50741577148438,-68.35608673095703
2,-67.48117065429688,-59.03390884399414,-52.42504119873047,-55.74259567260742,-63.14289855957031
4,-95.87128448486328,-95.8780517578125,-91.79841613769531,-89.7420425415039,-82.13020324707031
2,-78.21316528320312,-73.11078643798828,-61.5001220703125,-82.15339660644531,-76.58995819091797
3,-59.39052200317383,-71.5035400390625,-65.04788208007812,-54.46413040161133,-67.41597747802734
0,-73.34514617919922,-94.1030502319336,-76.51900482177734,-88.82303619384766,-95.24485778808594
4,-70.41448974609375,-56.23798751831055,-54.63609313964844,-56.878021240234375,-51.858970642089844
1,-80.77194213867188,-62.099430084228516,-80.54948425292969,-66.30330657958984,-81.87503814697266
0,-58.49280548095703,-67.94522857666016,-60.62065124511719,-67.9455795288086,-66.92794036865234
1,-48.51611328125,-37.10576248168945,-54.33106231689453,-46.6604118347168,-53.0251350402832
0,-49.95675277709961,-55.30767059326172,-50.135704040527344,-62.67022705078125,-58.452537536621094
4,-58.487449645996094,-51.628841400146484,-48.37406539916992,-56.799781799316406,-46.08183288574219
0,-68.11378479003906,-87.75414276123047,-86.42256164550781,-85.52853393554688,-78.27030944824219
2,-85.5335922241211,-77.37789154052734,-73.0616683959961,-87.48360443115234,-82.11138916015625
2,-58.414588928222656,-67.05170440673828,-53.89867401123047,-63.357059478759766,-60.4921989440918
4,-86.40704345703125,-82.3055419921875,-89.31555938720703,-76.61259460449219,-74.95726776123047
3,-72.70677947998047,-72.6980209350586,-72.86593627929688,-69.47354888916016,-73.85152435302734
4,-85.98503875732422,-79.11631774902344,-95.1724853515625,-92.00939178466797,-78.90321350097656
0,-61.25251388549805,-79.45475769042969,-62.24038314819336,-69.01693725585938,-72.96491241455078
1,-74.56512451171875,-63.775543212890625,-74.74662780761719,-78.66649627685547,-76.5988998413086
1,-95.8024673461914,-94.44575500488281,-95.7512435913086,-103.25196838378906,-104.33063507080078
1,-72.17645263671875,-60.81130599975586,-70.48533630371094,-67.62965393066406,-69.91969299316406
2,-166.32421875,-166.37623596191406,-154.05633544921875,-163.9648895263672,-162.96554565429688
1,-84.40574645996094,-66.16178131103516,-84.12013244628906,-77.98651123046875,-86.2923355102539
4,-116.03583526611328,-110.37645721435547,-111.37350463867188,-111.59477996826172,-94.79573059082031
0,-77.83040618896484,-84.72676086425781,-84.0885009765625,-93.49658966064453,-88.28738403320312
4,-100.79500579833984,-93.80155944824219,-97.47614288330078,-97.3427505493164,-76.52796936035156
2,-77.24819946289062,-72.0348129272461,-68.3677978515625,-74.35582733154297,-73.96961975097656
1,-76.60334777832031,-64.68775939941406,-79.8939208984375,-69.91773223876953,-69.28472137451172
4,-85.07966613769531,-77.7789535522461,-75.98870849609375,-77.2802963256836,-72.13156127929688
3,-64.65547180175781,-62.56413269042969,-69.88928985595703,-58.008079528808594,-62.38602066040039
3,-82.53985595703125,-72.28909301757812,-71.994873046875,-65.09352111816406,-67.67779541015625
3,-62.204071044921875,-52.91897964477539,-66.32270812988281,-51.744140625,-64.46382141113281
1,-87.45187377929688,-68.28543090820312,-77.197509765625,-87.70532989501953,-69.84208679199219
3,-64.49199676513672,-55.670196533203125,-71.43920135498047,-54.504425048828125,-71.15604400634766
2,-70.81489562988281,-81.30754852294922,-61.125274658203125,-81.31134796142578,-83.92576599121094
4,-57.7029914855957,-68.00067138671875,-69.12694549560547,-62.61688232421875,-57.4168701171875
3,-106.16828155517578,-93.99564361572266,-111.93634033203125,-93.495849609375,-108.34686279296875
3,-74.80123901367188,-80.35637664794922,-73.79286193847656,-68.78584289550781,-76.87108612060547
4,-60.66108322143555,-62.08214569091797,-55.04876708984375,-61.66423416137695,-50.483394622802734
4,-77.91876983642578,-74.20853424072266,-78.90596771240234,-80.68115997314453,-65.8281478881836
1,-84.77568054199219,-79.9510269165039,-80.25200653076172,-91.3638687133789,-93.47994232177734
0,-90.66278076171875,-96.39002990722656,-93.32502746582031,-95.05009460449219,-95.91544342041016
4,-86.54766845703125,-92.93968200683594,-92.86261749267578,-83.96027374267578,-81.3955307006836
1,-85.88862609863281,-67.32440948486328,-81.67115020751953,-83.0676040649414,-86.00308990478516
4,-80.7879638671875,-71.7420654296875,-65.01959228515625,-73.8302230834961,-57.46756362915039
2,-85.4784164428711,-80.27848052978516,-63.77143096923828,-76.29828643798828,-89.24800872802734
2,-85.17675018310547,-88.5706558227539,-71.22801208496094,-87.31554412841797,-90.26239776611328
2,-70.00848388671875,-59.74342727661133,-49.46980667114258,-62.55644226074219,-72.16075134277344
2,-16.073680877685547,-20.875261306762695,-14.834247589111328,-17.13420295715332,-22.020709991455078
1,-85.58734893798828,-83.0584945678711,-88.97045135498047,-87.47416687011719,-93.53327178955078
3,-99.46051025390625,-100.47230529785156,-96.15640258789062,-90.67900085449219,-92.58148193359375
4,-62.98517990112305,-62.09883499145508,-63.89726638793945,-55.47394561767578,-48.36730194091797
3,-56.95813751220703,-48.67333984375,-45.87300109863281,-40.46054458618164,-50.513004302978516
1,-65.05638885498047,-57.543922424316406,-67.31845092773438,-59.76008987426758,-60.98386001586914
2,-120.84857940673828,-110.43235778808594,-107.49417877197266,-109.05695343017578,-123.5813217163086
0,-68.36656188964844,-78.994384765625,-82.96263122558594,-75.64292907714844,-72.84953308105469
4,-80.95185089111328,-85.48682403564453,-77.89070129394531,-76.09529113769531,-71.84484100341797
3,-76.36434173583984,-76.50236511230469,-70.5180892944336,-57.23303985595703,-76.60846710205078
2,-88.57879638671875,-82.73663330078125,-82.45040130615234,-82.45040130615234,-91.48187255859375
0,-94.74693298339844,-104.55435943603516,-100.68659210205078,-103.23400115966797,-97.15800476074219
4,-81.10755157470703,-84.81758117675781,-85.95214080810547,-79.40513610839844,-72.81694793701172
4,-53.89414978027344,-44.867279052734375,-44.78824996948242,-55.521690368652344,-43.73942184448242
3,-83.11131286621094,-78.20597076416016,-88.92807006835938,-64.43110656738281,-86.67216491699219
1,-87.3829345703125,-82.47715759277344,-102.11257934570312,-82.6951904296875,-84.53911590576172
1,-65.16529846191406,-56.95934295654297,-75.0115966796875,-68.69529724121094,-79.39452362060547
2,-68.12643432617188,-75.52408599853516,-66.14512634277344,-79.15148162841797,-73.1986312866211
1,-78.59107971191406,-59.591209411621094,-73.65653228759766,-77.46113586425781,-84.27510833740234
2,-75.81884002685547,-65.81816101074219,-60.260223388671875,-73.61693572998047,-66.55369567871094
3,-73.36662292480469,-75.21676635742188,-68.36531066894531,-66.11251068115234,-66.47869873046875
1,-98.13330841064453,-94.6206283569336,-102.95003509521484,-106.69587707519531,-101.12139129638672
2,-53.87900161743164,-53.46444320678711,-52.16514205932617,-63.970027923583984,-57.06736373901367
4,-99.858154296875,-108.81753540039062,-104.87782287597656,-99.67977905273438,-92.42098236083984
3,-74.54805755615234,-86.6816177368164,-87.85257720947266,-69.74058532714844,-88.22028350830078
1,-69.59242248535156,-55.24528121948242,-58.651885986328125,-70.48965454101562,-68.59674072265625
1,-37.47285079956055,-26.14270782470703,-45.503047943115234,-35.08326721191406,-48.77281188964844
1,-76.85722351074219,-56.76647186279297,-85.56573486328125,-73.17158508300781,-74.09603118896484
3,-98.65933227539062,-105.82915496826172,-104.70492553710938,-88.3523941040039,-96.70594024658203
0,-50.07646942138672,-67.0523681640625,-68.06425476074219,-61.930755615234375,-65.87165832519531
2,-173.4344940185547,-176.4612579345703,-166.87393188476562,-172.1873779296875,-174.8715362548828
2,-77.26551055908203,-89.38047790527344,-70.89297485351562,-83.51348114013672,-75.30290222167969
4,-98.6169204711914,-101.75337219238281,-101.27042388916016,-98.0051498413086,-97.35452270507812
0,-48.153446197509766,-58.504459381103516,-61.92384719848633,-52.36235427856445,-71.0666732788086
2,-33.33119583129883,-32.032291412353516,-26.49199104309082,-31.075525283813477,-36.7821044921875
0,-53.67265319824219,-59.4359016418457,-57.706512451171875,-71.49122619628906,-60.07655715942383
1,-56.068294525146484,-53.37841033935547,-61.12479782104492,-57.98794937133789,-67.55132293701172
0,-56.80535888671875,-66.46866607666016,-62.9989128112793,-64.21022033691406,-63.1739616394043
2,-56.430816650390625,-66.02559661865234,-43.44618606567383,-51.605194091796875,-51.40364456176758
2,-58.52866744995117,-69.15155029296875,-56.04055404663086,-61.356529235839844,-60.000362396240234
4,-63.82676315307617,-67.86181640625,-63.216548919677734,-76.52287292480469,-61.3125114440918
1,-74.80825805664062,-62.28494644165039,-77.68225860595703,-74.12004852294922,-71.26839447021484
2,-101.02396392822266,-99.70565795898438,-80.03710174560547,-96.3556137084961,-102.26036071777344
1,-80.01551055908203,-71.99315643310547,-74.97831726074219,-82.02876281738281,-75.02506256103516
4,-60.07124710083008,-64.95954132080078,-63.763553619384766,-65.0169677734375,-57.02969741821289
0,-32.6932258605957,-47.64373016357422,-38.64232635498047,-38.69451904296875,-43.93046188354492
0,-59.88889694213867,-72.4159164428711,-69.03679656982422,-65.72703552246094,-74.38435363769531
0,-42.29355239868164,-63.46782302856445,-54.32957458496094,-56.96311950683594,-45.983097076416016
0,-40.3921012878418,-52.56285858154297,-48.09409713745117,-47.99588394165039,-47.19472122192383
2,-91.8799057006836,-88.95046997070312,-78.2618408203125,-100.38029479980469,-84.46038055419922
3,-72.5022964477539,-75.79296875,-64.82611083984375,-58.814910888671875,-61.017364501953125
0,-44.5102653503418,-58.31294631958008,-59.46907424926758,-62.204750061035156,-55.377567291259766
3,-85.0678939819336,-82.27884674072266,-80.65166473388672,-64.55699920654297,-84.40546417236328
2,-67.52224731445312,-63.969608306884766,-54.83123016357422,-54.995628356933594,-64.70967864990234
0,-45.703125,-49.72087860107422,-48.855289459228516,-55.43992614746094,-58.00440216064453
3,-69.03985595703125,-72.97694396972656,-68.98416137695312,-60.72386932373047,-71.27352905273438
2,-85.08927154541016,-82.10385131835938,-79.0970458984375,-79.76000213623047,-87.54134368896484
4,-74.02464294433594,-78.4843978881836,-73.70291900634766,-70.9628677368164,-64.67904663085938
1,-87.48719787597656,-74.90155029296875,-77.31128692626953,-79.0519790649414,-86.85408782958984
4,-48.326873779296875,-60.79372024536133,-58.62330627441406,-60.50886917114258,-43.64207458496094
3,-45.632102966308594,-43.415958404541016,-47.46278762817383,-37.29914093017578,-43.66535949707031
3,-90.65381622314453,-94.34915161132812,-95.98564147949219,-87.71583557128906,-90.61854553222656
0,-57.72112274169922,-66.32866668701172,-66.1460189819336,-72.16570281982422,-69.40020751953125
3,-69.7547607421875,-79.58317565917969,-79.96722412109375,-68.02191162109375,-77.9537353515625
0,-52.47236251831055,-67.43407440185547,-69.86787414550781,-72.0110092163086,-67.48822021484375
2,-79.6869125366211,-76.96647644042969,-74.62175750732422,-81.8498306274414,-87.27172088623047
2,-73.37132263183594,-62.73798370361328,-61.38506317138672,-69.97908782958984,-65.78118896484375
2,-65.06583404541016,-71.14443969726562,-58.56879806518555,-72.25701141357422,-73.78767395019531
2,-62.24258804321289,-76.48947143554688,-58.27840805053711,-74.52252197265625,-69.82746887207031
1,-84.8351058959961,-75.88721466064453,-76.85800170898438,-83.6377944946289,-89.21263885498047
0,-54.7563591003418,-60.86104965209961,-56.773681640625,-62.6664924621582,-54.88654708862305
1,-53.67314147949219,-47.40951919555664,-53.946590423583984,-52.71104049682617,-55.73472213745117
3,-71.5890121459961,-76.73033142089844,-69.33956909179688,-64.89275360107422,-75.40611267089844
1,-63.4215087890625,-52.63126754760742,-60.38581848144531,-53.65145492553711,-55.107177734375
2,-81.8813705444336,-85.17914581298828,-75.3861083984375,-81.82583618164062,-77.81433868408203
0,-54.143821716308594,-62.60154724121094,-67.45584106445312,-65.83531951904297,-72.14878845214844
4,-92.2924575805664,-91.77455139160156,-83.38094329833984,-90.87710571289062,-79.69730377197266
2,-42.698726654052734,-48.908145904541016,-27.85077667236328,-51.955078125,-41.5555305480957
2,-53.407493591308594,-74.48339080810547,-50.765647888183594,-76.32672119140625,-66.42776489257812
2,-105.99979400634766,-100.71661376953125,-94.86783599853516,-103.83049774169922,-103.0202865600586
1,-38.084922790527344,-34.49751281738281,-44.0390510559082,-50.102142333984375,-40.21628952026367
2,-62.24350357055664,-69.60260009765625,-57.26605987548828,-69.30875396728516,-69.67280578613281
4,-53.678794860839844,-58.89036560058594,-56.41588592529297,-59.73006820678711,-40.58624267578125
1,-99.36665344238281,-87.8392105102539,-95.13776397705078,-96.849853515625,-91.83100128173828
0,-74.74797058105469,-79.34667205810547,-79.69010162353516,-76.22362518310547,-84.44519805908203
0,-70.6092758178711,-73.41159057617188,-77.53607940673828,-76.4053726196289,-83.54212188720703
1,-46.08967971801758,-44.287723541259766,-50.651161193847656,-55.27146530151367,-54.21933364868164
4,-63.7154655456543,-59.41656494140625,-60.41484069824219,-65.5172348022461,-58.193790435791016
0,-41.69691467285156,-54.92909622192383,-50.28657913208008,-48.12317657470703,-54.818695068359375
0,-105.37146759033203,-106.16610717773438,-105.98692321777344,-120.18717956542969,-106.1515121459961
3,-57.31383514404297,-42.76892852783203,-52.89318084716797,-38.31074905395508,-52.69289016723633
0,-51.49992370605469,-52.13774871826172,-60.553131103515625,-62.58327102661133,-63.350341796875
1,-72.66532897949219,-48.39461135864258,-65.20249938964844,-55.32956314086914,-71.5967025756836
2,-83.99234771728516,-80.71573638916016,-69.79696655273438,-75.53089141845703,-77.76563262939453
3,-75.92903900146484,-71.72660064697266,-73.38285827636719,-65.84741973876953,-76.09187316894531
0,-30.90874671936035,-45.45482635498047,-39.28804397583008,-55.099945068359375,-42.29049301147461
2,-123.63377380371094,-128.18624877929688,-104.45555114746094,-113.41179656982422,-120.05118560791016
3,-76.8919906616211,-84.23898315429688,-87.22323608398438,-75.57189178466797,-82.384765625
0,-56.74188995361328,-73.96408081054688,-79.20983123779297,-80.1220703125,-75.69343566894531
0,-48.90196990966797,-61.943199157714844,-54.7880744934082,-61.0649299621582,-53.93736267089844
3,-69.25703430175781,-74.35985565185547,-59.36094284057617,-53.88227844238281,-60.73134994506836
0,-72.23680114746094,-92.11180877685547,-88.77237701416016,-89.33771514892578,-91.33889770507812
0,-70.00888061523438,-72.23884582519531,-73.51710510253906,-72.2748794555664,-71.156982421875
3,-61.160160064697266,-69.91350555419922,-61.2252197265625,-54.277278900146484,-72.56322479248047
1,-122.67682647705078,-105.22359466552734,-124.04859924316406,-121.0334243774414,-123.24037170410156
3,-77.61690521240234,-83.3448486328125,-87.51715087890625,-77.36140441894531,-77.9012680053711
4,-110.02293395996094,-96.98553466796875,-92.41707611083984,-111.78626251220703,-87.3574447631836
4,-87.23933410644531,-93.45642852783203,-89.38426971435547,-92.75460052490234,-80.21968078613281
1,-88.8587417602539,-75.5364761352539,-92.1860122680664,-84.20972442626953,-89.3611831665039
4,-123.18972778320312,-119.38272857666016,-121.16944885253906,-122.73604583740234,-112.15863800048828
2,-74.25118255615234,-64.76028442382812,-59.40976333618164,-59.45402145385742,-69.97682189941406
2,-42.64759826660156,-43.74717712402344,-28.333580017089844,-45.726295471191406,-46.62132263183594
1,-37.99126052856445,-33.92821502685547,-40.651981353759766,-34.40871810913086,-40.70880126953125
2,-60.888099670410156,-69.22090911865234,-52.51488494873047,-58.914669036865234,-71.422607421875
0,-70.3209457397461,-83.98149108886719,-79.26490783691406,-79.0395736694336,-78.95205688476562
3,-79.61539459228516,-76.03888702392578,-75.3780746459961,-65.0702133178711,-67.15252685546875
2,-67.69654083251953,-90.3377456665039,-63.613834381103516,-74.78297424316406,-91.32352447509766
4,-43.556312561035156,-49.72647476196289,-43.1634521484375,-44.304256439208984,-40.66180419921875
4,-64.14031982421875,-63.41496276855469,-61.62287902832031,-61.073577880859375,-57.88069534301758
4,-82.001953125,-73.02996063232422,-73.37480926513672,-68.14129638671875,-67.69082641601562
1,-72.46902465820312,-62.299232482910156,-66.86798858642578,-71.78074645996094,-76.32637023925781
2,-65.29486083984375,-67.76725769042969,-65.0939712524414,-76.33602905273438,-77.24262237548828
2,-74.68944549560547,-70.4741439819336,-63.22243118286133,-76.70980072021484,-79.70458221435547
4,-92.81471252441406,-91.56610107421875,-91.50459289550781,-102.57324981689453,-91.02397155761719
4,-80.5688705444336,-83.10398864746094,-84.16180419921875,-77.52630615234375,-60.0952262878418
3,-68.12686920166016,-69.34976959228516,-64.27484893798828,-58.22603988647461,-69.90729522705078
3,-63.985877990722656,-58.20454025268555,-60.083946228027344,-53.10795974731445,-53.863704681396484
0,-64.55248260498047,-69.56293487548828,-65.69140625,-76.76348114013672,-82.18692016601562
0,-47.854679107666016,-48.123870849609375,-61.528953552246094,-62.37428665161133,-59.949222564697266
2,-48.904415130615234,-57.8263053894043,-45.95166015625,-59.860557556152344,-56.208885192871094
1,-63.22932434082031,-59.775970458984375,-69.83356475830078,-63.7601432800293,-65.59369659423828
2,-72.98381805419922,-78.95039367675781,-59.88046646118164,-72.74834442138672,-77.40425109863281
3,-47.722984313964844,-51.24079513549805,-53.300315856933594,-43.442142486572266,-46.8343620300293
3,-117.2092514038086,-118.52865600585938,-126.86908721923828,-98.47797393798828,-127.92693328857422
4,-58.24350357055664,-70.3463134765625,-74.83997344970703,-75.16073608398438,-53.17508316040039
0,-88.53693389892578,-96.21774291992188,-89.57516479492188,-92.72403717041016,-93.97409057617188
3,-79.90328216552734,-72.58467102050781,-82.77741241455078,-64.01112365722656,-77.38800048828125
0,-95.56330108642578,-99.3798828125,-97.54558563232422,-101.31654357910156,-98.74894714355469
0,-52.456626892089844,-60.02660369873047,-58.61521911621094,-66.26505279541016,-57.729644775390625
1,-81.84306335449219,-70.15462493896484,-97.2516860961914,-88.93190002441406,-75.57390594482422
4,-77.40909576416016,-72.6435546875,-82.04106903076172,-76.41029357910156,-72.55896759033203
4,-98.69078063964844,-91.4181900024414,-97.26812744140625,-98.73428344726562,-77.33003234863281
3,-95.7640380859375,-100.66102600097656,-90.50597381591797,-87.42420959472656,-90.50597381591797
1,-77.2560806274414,-73.81291961669922,-81.29712677001953,-78.71588897705078,-74.71418762207031
4,-101.5518569946289,-97.06305694580078,-96.81684112548828,-99.93801879882812,-64.204345703125
3,-54.11014938354492,-54.710453033447266,-62.31480026245117,-52.856719970703125,-70.8101806640625
2,-95.56824493408203,-102.96401977539062,-75.28361511230469,-91.93306732177734,-87.17501068115234
1,-56.594329833984375,-50.81060791015625,-55.992671966552734,-59.627281188964844,-66.74435424804688
0,-43.38511276245117,-67.13822174072266,-56.77983093261719,-60.1288948059082,-55.593624114990234
3,-37.35573196411133,-42.80869674682617,-30.20189666748047,-29.588788986206055,-32.01726531982422
4,-49.65460968017578,-66.52489471435547,-53.95874786376953,-40.80665969848633,-39.925785064697266
0,-56.899593353271484,-73.0953598022461,-68.50184631347656,-69.81925964355469,-64.9073486328125
3,-69.03211975097656,-61.6197624206543,-63.551239013671875,-53.749244689941406,-53.9445686340332
0,-73.83978271484375,-90.20435333251953,-89.01359558105469,-91.2828140258789,-92.70143127441406
4,-79.9435043334961,-76.39076232910156,-77.5184555053711,-71.84330749511719,-69.34825897216797
3,-65.8044662475586,-63.541751861572266,-69.30876159667969,-57.25181198120117,-71.33605194091797
1,-56.882198333740234,-49.930965423583984,-53.835655212402344,-56.203556060791016,-56.767913818359375
2,-52.85136795043945,-63.78084945678711,-37.776756286621094,-59.90758514404297,-51.031639099121094
0,-69.61852264404297,-75.4559326171875,-82.398193359375,-79.87215423583984,-83.77767181396484
4,-70.17598724365234,-65.50625610351562,-67.92761993408203,-64.85033416748047,-55.93657302856445
4,-54.49047088623047,-53.69258117675781,-63.50226593017578,-60.608341217041016,-51.216915130615234
1,-83.92646789550781,-71.39138793945312,-80.74474334716797,-80.1300277709961,-85.1006851196289
3,-86.23019409179688,-100.200439453125,-86.30506134033203,-76.8721694946289,-99.7317123413086
1,-77.38822937011719,-54.95980453491211,-73.91698455810547,-67.85208129882812,-71.35741424560547
0,-50.313995361328125,-59.158409118652344,-60.084686279296875,-68.58950805664062,-70.47599792480469
2,-66.39209747314453,-75.8128433227539,-47.4962272644043,-71.01296997070312,-62.06107711791992
2,-63.77783203125,-59.23272705078125,-47.553287506103516,-63.273590087890625,-49.32651138305664
0,-61.129703521728516,-74.26761627197266,-62.433746337890625,-70.4200210571289,-70.6810302734375
2,-34.473289489746094,-26.383394241333008,-23.24256134033203,-26.44340705871582,-26.332881927490234
4,-87.05280303955078,-77.35796356201172,-77.22026824951172,-83.64700317382812,-73.63312530517578
2,-96.0970458984375,-85.5396728515625,-76.50506591796875,-97.65664672851562,-97.10338592529297
0,-38.668426513671875,-44.47831726074219,-41.00410842895508,-44.102027893066406,-41.46783447265625
4,-73.63207244873047,-83.29596710205078,-90.44429016113281,-77.11729431152344,-69.06229400634766
0,-54.53544235229492,-75.44132232666016,-70.50350952148438,-71.11675262451172,-69.92460632324219
4,-82.75216674804688,-70.3390121459961,-66.60476684570312,-62.149349212646484,-60.78662109375
2,-73.77599334716797,-71.05340576171875,-61.290985107421875,-80.19252014160156,-80.35537719726562
2,-82.43640899658203,-79.1229248046875,-65.09074401855469,-67.88746643066406,-77.3074951171875
2,-76.2168960571289,-73.9001235961914,-67.12163543701172,-74.59905242919922,-67.42050170898438
2,-68.84375762939453,-80.50926971435547,-67.61593627929688,-86.28791809082031,-82.22322082519531
